trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,AL,L1,sound_path,AFC1,AFC2,AFC3,AFC1_color,AFC2_color,AFC3_color,recognition_text,recognition_correctness,recall_AL,recall_L1,SEM_AL,variant,date,expName,psychopyVersion,OS,frameRate,key_resp_2.keys,key_resp_2.rt,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,key_resp.keys,key_resp.rt,recall_rt,recall_text,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_4.ran,rows,key_resp_10.keys,key_resp_10.rt,key_resp_3.keys,key_resp_3.rt,trials_5.thisRepN,trials_5.thisTrialN,trials_5.thisN,trials_5.thisIndex,trials_5.ran,recall_test_rt,recall_test_text,key_resp_4.keys,key_resp_4.rt,trials_6.thisRepN,trials_6.thisTrialN,trials_6.thisN,trials_6.thisIndex,trials_6.ran,key_resp_5.keys,key_resp_5.rt,trials_7.thisRepN,trials_7.thisTrialN,trials_7.thisN,trials_7.thisIndex,trials_7.ran
,,,,,kankeru,колокол,kankeru.wav,колокол,веер,микрофон,green,black,black,kankeru = костюм?,0,derene,мяч,kavenu,2,2020-05-13_17h48.34.163,words,2020.1.2,Win32,60,,,,,,,,"[""k"",""a"",""n"",""k"",""e"",""r"",""u"",""return""]","[2.6304000000000087,2.7650200000000495,2.9484500000000935,3.667325000000119,3.804450000000088,4.020905000000084,4.37281500000006,4.7580749999999625]",4.758075,kankeru,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,kasfine,клубок,kasfine.wav,компас,ведро,клубок,black,black,green,kasfine = клубок?,1,denrete,гвоздь,asamu,2,2020-05-13_17h48.34.163,words,2020.1.2,Win32,60,,,,,,,,"[""l"",""a"",""s"",""f"",""i"",""n"",""e"",""backspace"",""backspace"",""backspace"",""backspace"",""backspace"",""backspace"",""backspace""]","[2.5141199999998207,2.655319999999847,2.8395649999999932,4.296869999999899,4.790790000000015,5.135674999999992,5.287689999999884,5.774499999999989,5.918674999999894,6.046609999999873,6.174719999999979,6.3133349999998245,6.486744999999928,6.679894999999988]",7,,0,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,akufu,маяк,akufu.wav,маяк,наперсток,клубок,green,black,black,akufu = гранат?,0,kambipu,стол,potabu,2,2020-05-13_17h48.34.163,words,2020.1.2,Win32,60,,,,,,,,"[""i"",""t"",""backspace"",""backspace"",""backspace"",""backspace"",""k"",""a"",""s"",""f"",""i"",""n"",""e"",""return""]","[0.15554500000007465,0.4595999999999094,0.9143699999999626,1.082400000000007,1.2424800000001142,1.4129350000000613,2.5813499999999294,2.7003449999999702,2.868204999999989,3.8587500000001,4.051819999999907,4.276155000000017,4.413704999999936,4.691894999999931]",4.691895,kasfine,0,2,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,tuvene,компас,tuvene.wav,компас,клубок,костыль,green,black,black,tuvene = компас?,1,ediste,гранат,avade,2,2020-05-13_17h48.34.163,words,2020.1.2,Win32,60,,,,,,,,"[""v"",""backspace"",""t"",""u"",""v"",""e"",""n"",""e"",""return""]","[1.5198700000000827,2.237609999999904,2.9993600000000242,3.439245000000028,3.8647550000000592,4.079929999999877,4.40649499999995,4.517759999999953,4.814795000000004]",4.814795,tuvene,0,3,3,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,tinfetu,аквариум,tinfetu.wav,свисток,аквариум,конверт,black,green,black,tinfetu = аквариум?,1,akete,ремень,morvidu,2,2020-05-13_17h48.34.163,words,2020.1.2,Win32,60,,,,,,,,"[""t"",""i"",""n"",""f"",""e"",""t"",""u"",""return""]","[1.9929299999998875,2.208904999999959,2.592234999999846,2.895409999999856,3.0886849999999413,3.3521449999998367,3.600979999999936,4.048504999999977]",4.048505,tinfetu,0,4,4,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,sankadu,качели,sankadu.wav,самолет,качели,пистолет,black,green,black,sankadu = качели?,1,bokente,одуванчик,kovaru,2,2020-05-13_17h48.34.163,words,2020.1.2,Win32,60,,,,,,,,"[""s"",""a"",""n"",""k"",""a"",""d"",""u"",""return""]","[2.829859999999826,3.171269999999822,3.4753650000000107,4.675759999999855,4.843564999999899,5.082284999999956,5.348039999999855,5.707394999999906]",5.707395,sankadu,0,5,5,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,vantimu,костыль,vantimu.wav,костыль,пальма,кроссворд,green,black,black,vantimu = костыль?,1,farantu,пистолет,makevu,2,2020-05-13_17h48.34.163,words,2020.1.2,Win32,60,,,,,,,,"[""v"",""e"",""t"",""backspace"",""n"",""t"",""i"",""v"",""e"",""return""]","[2.4703349999999773,2.7023199999998724,3.7984349999999267,4.493150000000014,4.696009999999887,4.880175000000008,5.093149999999923,5.679734999999937,5.864000000000033,6.2373499999998785]",6.23735,ventive,0,6,6,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,derartu,стрела,derartu.wav,костюм,стрела,колбаса,black,green,black,derartu = стрела?,1,rantare,флаг,topeme,2,2020-05-13_17h48.34.163,words,2020.1.2,Win32,60,,,,,,,,"[""d"",""e"",""r"",""a"",""r"",""t"",""u"",""return""]","[3.2559899999998834,3.424299999999903,3.6242999999999483,3.824290000000019,4.0389499999997724,4.1915449999999055,4.488284999999905,4.78412000000003]",4.78412,derartu,0,7,7,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,reskane,свисток,reskane.wav,пальма,стол,свисток,black,black,green,reskane = ведро?,0,pafinu,терка,reskane,2,2020-05-13_17h48.34.163,words,2020.1.2,Win32,60,,,,,,,,"[""r"",""e"",""s"",""k"",""a"",""n"",""e"",""return""]","[3.251684999999952,3.4511600000000726,4.266744999999901,4.754580000000033,4.874655000000075,5.0343299999999545,5.194150000000036,5.59657500000003]",5.596575,reskane,0,8,8,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,2,2020-05-13_17h48.34.163,words,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,0,2,2,2,1,21:30,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,1,topeme,наперсток,topeme.wav,маяк,коридор,наперсток,black,black,green,topeme = домино?,0,koderde,микрофон,kasfine,2,2020-05-13_17h48.34.163,words,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,1,1,1,pafinu,терка,pafinu.wav,терка,домино,качели,green,black,black,pafinu = терка?,1,reskane,свисток,pafinu,2,2020-05-13_17h48.34.163,words,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,2,2,2,1,bokente,одуванчик,bokente.wav,одуванчик,компас,гвоздь,green,black,black,bokente = одуванчик?,1,kovaru,ведро,akufu,2,2020-05-13_17h48.34.163,words,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,3,3,3,1,farimu,копилка,farimu.wav,шашлык,копилка,веер,black,green,black,farimu = копилка?,1,enkene,коридор,eskife,2,2020-05-13_17h48.34.163,words,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,4,4,4,1,akete,ремень,akete.wav,маяк,шашлык,ремень,black,black,green,akete = утюг?,0,morvidu,точилка,sankadu,2,2020-05-13_17h48.34.163,words,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,5,5,5,1,koderde,микрофон,koderde.wav,стрела,микрофон,пальма,black,green,black,koderde = наперсток?,0,kasfine,клубок,denrete,2,2020-05-13_17h48.34.163,words,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,6,6,6,1,ediste,гранат,ediste.wav,удочка,шашлык,гранат,black,black,green,ediste = мяч?,0,avade,шприц,vortule,2,2020-05-13_17h48.34.163,words,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,7,7,7,1,farantu,пистолет,farantu.wav,микрофон,пистолет,одуванчик,black,green,black,farantu = веер?,0,makevu,утюг,tinfetu,2,2020-05-13_17h48.34.163,words,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,topeme,наперсток,topeme.wav,маяк,коридор,наперсток,black,black,green,topeme = домино?,0,koderde,микрофон,kasfine,2,2020-05-13_17h48.34.163,words,2020.1.2,Win32,60,right,1.837675,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,pafinu,терка,pafinu.wav,терка,домино,качели,green,black,black,pafinu = терка?,1,reskane,свисток,pafinu,2,2020-05-13_17h48.34.163,words,2020.1.2,Win32,60,left,1.34959,0,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,bokente,одуванчик,bokente.wav,одуванчик,компас,гвоздь,green,black,black,bokente = одуванчик?,1,kovaru,ведро,akufu,2,2020-05-13_17h48.34.163,words,2020.1.2,Win32,60,left,1.447265,0,2,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,farimu,копилка,farimu.wav,шашлык,копилка,веер,black,green,black,farimu = копилка?,1,enkene,коридор,eskife,2,2020-05-13_17h48.34.163,words,2020.1.2,Win32,60,down,2.081815,0,3,3,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,akete,ремень,akete.wav,маяк,шашлык,ремень,black,black,green,akete = утюг?,0,morvidu,точилка,sankadu,2,2020-05-13_17h48.34.163,words,2020.1.2,Win32,60,right,1.709385,0,4,4,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,koderde,микрофон,koderde.wav,стрела,микрофон,пальма,black,green,black,koderde = наперсток?,0,kasfine,клубок,denrete,2,2020-05-13_17h48.34.163,words,2020.1.2,Win32,60,down,1.105955,0,5,5,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,ediste,гранат,ediste.wav,удочка,шашлык,гранат,black,black,green,ediste = мяч?,0,avade,шприц,vortule,2,2020-05-13_17h48.34.163,words,2020.1.2,Win32,60,right,1.49852,0,6,6,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,farantu,пистолет,farantu.wav,микрофон,пистолет,одуванчик,black,green,black,farantu = веер?,0,makevu,утюг,tinfetu,2,2020-05-13_17h48.34.163,words,2020.1.2,Win32,60,down,1.763185,0,7,7,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,kavitu,мельница,kavitu.wav,аквариум,ремень,мельница,black,black,green,kavitu = коридор?,0,kankeru,колокол,derene,2,2020-05-13_17h48.34.163,words,2020.1.2,Win32,60,right,2.6942,0,8,8,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,topeme,наперсток,topeme.wav,маяк,коридор,наперсток,black,black,green,topeme = домино?,0,koderde,микрофон,kasfine,2,2020-05-13_17h48.34.163,words,2020.1.2,Win32,60,,,,,,,,"[""t"",""o"",""p"",""e"",""m"",""e"",""return""]","[3.5881749999998647,4.052869999999984,5.148050000000012,5.280475000000024,6.324899999999843,6.480964999999969,6.814380000000028]",6.81438,topeme,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,pafinu,терка,pafinu.wav,терка,домино,качели,green,black,black,pafinu = терка?,1,reskane,свисток,pafinu,2,2020-05-13_17h48.34.163,words,2020.1.2,Win32,60,,,,,,,,"[""p"",""a"",""f"",""i"",""t"",""u"",""return""]","[2.09666500000003,2.264135000000124,3.3193750000000364,3.839324999999917,4.47124000000008,4.575444999999945,4.999164999999948]",4.999165,pafitu,0,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,bokente,одуванчик,bokente.wav,одуванчик,компас,гвоздь,green,black,black,bokente = одуванчик?,1,kovaru,ведро,akufu,2,2020-05-13_17h48.34.163,words,2020.1.2,Win32,60,,,,,,,,"[""b"",""o"",""l"",""e"",""r"",""t"",""e"",""backspace"",""backspace"",""backspace"",""backspace"",""backspace"",""k""]","[2.450365000000147,2.931500000000142,4.163105000000087,4.336995000000115,4.538085000000137,4.7374549999999545,4.9218550000000505,5.408005000000003,5.551934999999958,5.6967899999999645,6.1837450000000445,6.3759450000000015,6.779504999999972]",7,,0,2,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,farimu,копилка,farimu.wav,шашлык,копилка,веер,black,green,black,farimu = копилка?,1,enkene,коридор,eskife,2,2020-05-13_17h48.34.163,words,2020.1.2,Win32,60,,,,,,,,,,7,,0,3,3,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,akete,ремень,akete.wav,маяк,шашлык,ремень,black,black,green,akete = утюг?,0,morvidu,точилка,sankadu,2,2020-05-13_17h48.34.163,words,2020.1.2,Win32,60,,,,,,,,"[""a"",""k"",""e"",""t"",""e"",""return""]","[3.1370450000000574,3.3697799999999916,3.56532500000003,3.9319849999999406,4.121799999999894,4.482084999999984]",4.482085,akete,0,4,4,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,koderde,микрофон,koderde.wav,стрела,микрофон,пальма,black,green,black,koderde = наперсток?,0,kasfine,клубок,denrete,2,2020-05-13_17h48.34.163,words,2020.1.2,Win32,60,,,,,,,,"[""k"",""o"",""d"",""e"",""r"",""d"",""e"",""return""]","[1.5663250000000062,1.788759999999911,2.349379999999883,2.5166499999997995,2.676919999999882,4.36611999999991,4.516664999999875,5.133564999999862]",5.133565,koderde,0,5,5,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,ediste,гранат,ediste.wav,удочка,шашлык,гранат,black,black,green,ediste = мяч?,0,avade,шприц,vortule,2,2020-05-13_17h48.34.163,words,2020.1.2,Win32,60,,,,,,,,"[""e"",""d"",""i"",""s"",""t"",""e"",""return""]","[3.191424999999981,3.4703799999999774,3.8544949999998153,4.09417499999995,4.325054999999793,4.494229999999789,4.7985899999998765]",4.79859,ediste,0,6,6,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,farantu,пистолет,farantu.wav,микрофон,пистолет,одуванчик,black,green,black,farantu = веер?,0,makevu,утюг,tinfetu,2,2020-05-13_17h48.34.163,words,2020.1.2,Win32,60,,,,,,,,"[""f"",""a"",""r"",""a"",""n"",""t"",""u"",""return""]","[1.4316250000001673,1.5759850000001734,1.9985800000001746,2.127390000000105,2.718375000000151,2.87074500000017,3.670375000000149,3.9182800000000952]",3.91828,farantu,0,7,7,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,kavitu,мельница,kavitu.wav,аквариум,ремень,мельница,black,black,green,kavitu = коридор?,0,kankeru,колокол,derene,2,2020-05-13_17h48.34.163,words,2020.1.2,Win32,60,,,,,,,,"[""k"",""a"",""v"",""i"",""t"",""e"",""return""]","[2.4907650000000103,2.642644999999902,3.9072299999997995,4.170599999999922,4.410879999999906,4.611029999999801,5.02786500000002]",5.027865,kavite,0,8,8,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,morvidu,точилка,morvidu.wav,шашлык,точилка,свисток,black,green,black,morvidu = точилка?,1,sankadu,качели,bokente,2,2020-05-13_17h48.34.163,words,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,,,,,,,return,27.48445,left,1.70961,0,0,0,0,1,,,,,,,,,,,,,,,,
,,,,,kambipu,стол,kambipu.wav,стол,компас,намордник,green,black,black,kambipu = кроссворд?,0,potabu,кроссворд,felkure,2,2020-05-13_17h48.34.163,words,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,right,1.16667,0,1,1,1,1,,,,,,,,,,,,,,,,
,,,,,limate,хобот,limate.wav,хобот,роза,точилка,green,black,black,limate = хобот?,1,tuvene,компас,ediste,2,2020-05-13_17h48.34.163,words,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,left,0.822975,0,2,2,2,1,,,,,,,,,,,,,,,,
,,,,,nevetu,колбаса,nevetu.wav,колбаса,качели,хобот,green,black,black,nevetu = маяк?,0,derartu,стрела,rantare,2,2020-05-13_17h48.34.163,words,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,right,1.54428,0,3,3,3,1,,,,,,,,,,,,,,,,
,,,,,vortule,намордник,vortule.wav,намордник,мельница,домино,green,black,black,vortule = намордник?,1,kavitu,мельница,kankeru,2,2020-05-13_17h48.34.163,words,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,left,1.02066,0,4,4,4,1,,,,,,,,,,,,,,,,
,,,,,tekuru,костюм,tekuru.wav,маяк,гранат,костюм,black,black,green,tekuru = мельница?,0,farimu,копилка,enkene,2,2020-05-13_17h48.34.163,words,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,right,1.486585,0,5,5,5,1,,,,,,,,,,,,,,,,
,,,,,kovaru,ведро,kovaru.wav,костыль,ведро,костюм,black,green,black,kovaru = ремень?,0,akufu,маяк,kambipu,2,2020-05-13_17h48.34.163,words,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,right,1.23841,0,6,6,6,1,,,,,,,,,,,,,,,,
,,,,,asamu,самолет,asamu.wav,конверт,наперсток,самолет,black,black,green,asamu = самолет?,1,nevetu,колбаса,derartu,2,2020-05-13_17h48.34.163,words,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,left,0.939435,0,7,7,7,1,,,,,,,,,,,,,,,,
,,,,,rantare,флаг,rantare.wav,флаг,стрела,ремень,green,black,black,rantare = флаг?,1,topeme,наперсток,koderde,2,2020-05-13_17h48.34.163,words,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,left,1.084715,0,8,8,8,1,,,,,,,,,,,,,,,,
,,,,,kavenu,домино,kavenu.wav,стрела,колокол,домино,black,black,green,kavenu = стол?,0,befadu,удочка,tekuru,2,2020-05-13_17h48.34.163,words,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,right,1.19904,0,9,9,9,1,,,,,,,,,,,,,,,,
,,,,,avade,шприц,avade.wav,одуванчик,флаг,шприц,black,black,green,avade = шприц?,1,vortule,намордник,kavitu,2,2020-05-13_17h48.34.163,words,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,right,1.06307,0,10,10,10,1,,,,,,,,,,,,,,,,
,,,,,apokte,пальма,apokte.wav,шприц,свисток,пальма,black,black,green,apokte = пальма?,1,limate,хобот,tuvene,2,2020-05-13_17h48.34.163,words,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,left,1.454445,0,11,11,11,1,,,,,,,,,,,,,,,,
,,,,,eskife,роза,eskife.wav,мельница,коридор,роза,black,black,green,eskife = роза?,1,mubale,шашлык,vantimu,2,2020-05-13_17h48.34.163,words,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,left,0.76915,0,12,12,12,1,,,,,,,,,,,,,,,,
,,,,,mubale,шашлык,mubale.wav,шашлык,стрела,копилка,green,black,black,mubale = шашлык?,1,vantimu,костыль,farantu,2,2020-05-13_17h48.34.163,words,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,left,0.738995,0,13,13,13,1,,,,,,,,,,,,,,,,
,,,,,makevu,утюг,makevu.wav,утюг,аквариум,стрела,green,black,black,makevu = свисток?,0,tinfetu,аквариум,akete,2,2020-05-13_17h48.34.163,words,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,right,1.336715,0,14,14,14,1,,,,,,,,,,,,,,,,
,,,,,enkene,коридор,enkene.wav,коридор,удочка,роза,green,black,black,enkene = колокол?,0,eskife,роза,mubale,2,2020-05-13_17h48.34.163,words,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,right,1.037945,0,15,15,15,1,,,,,,,,,,,,,,,,
,,,,,ekiste,веер,ekiste.wav,веер,шприц,костюм,green,black,black,ekiste = микрофон?,0,apokte,пальма,limate,2,2020-05-13_17h48.34.163,words,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,right,1.407575,0,16,16,16,1,,,,,,,,,,,,,,,,
,,,,,potabu,кроссворд,potabu.wav,кроссворд,гвоздь,мельница,green,black,black,potabu = пистолет?,0,felkure,конверт,ekiste,2,2020-05-13_17h48.34.163,words,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,right,1.097455,0,17,17,17,1,,,,,,,,,,,,,,,,
,,,,,derene,мяч,derene.wav,терка,гранат,мяч,black,black,green,derene = колбаса?,0,kavenu,домино,befadu,2,2020-05-13_17h48.34.163,words,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,right,1.048605,0,18,18,18,1,,,,,,,,,,,,,,,,
,,,,,denrete,гвоздь,denrete.wav,самолет,клубок,гвоздь,black,black,green,denrete = гвоздь?,1,asamu,самолет,nevetu,2,2020-05-13_17h48.34.163,words,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,left,0.903835,0,19,19,19,1,,,,,,,,,,,,,,,,
,,,,,befadu,удочка,befadu.wav,мяч,утюг,удочка,black,black,green,befadu = удочка?,1,tekuru,костюм,farimu,2,2020-05-13_17h48.34.163,words,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,right,1.15126,0,20,20,20,1,,,,,,,,,,,,,,,,
,,,,,kankeru,колокол,kankeru.wav,колокол,веер,микрофон,green,black,black,kankeru = костюм?,0,derene,мяч,kavenu,2,2020-05-13_17h48.34.163,words,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,right,1.28374,0,21,21,21,1,,,,,,,,,,,,,,,,
,,,,,kasfine,клубок,kasfine.wav,компас,ведро,клубок,black,black,green,kasfine = клубок?,1,denrete,гвоздь,asamu,2,2020-05-13_17h48.34.163,words,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,left,1.308745,0,22,22,22,1,,,,,,,,,,,,,,,,
,,,,,akufu,маяк,akufu.wav,маяк,наперсток,клубок,green,black,black,akufu = гранат?,0,kambipu,стол,potabu,2,2020-05-13_17h48.34.163,words,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,right,1.274145,0,23,23,23,1,,,,,,,,,,,,,,,,
,,,,,tuvene,компас,tuvene.wav,компас,клубок,костыль,green,black,black,tuvene = компас?,1,ediste,гранат,avade,2,2020-05-13_17h48.34.163,words,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,left,1.137965,0,24,24,24,1,,,,,,,,,,,,,,,,
,,,,,tinfetu,аквариум,tinfetu.wav,свисток,аквариум,конверт,black,green,black,tinfetu = аквариум?,1,akete,ремень,morvidu,2,2020-05-13_17h48.34.163,words,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,left,1.068625,0,25,25,25,1,,,,,,,,,,,,,,,,
,,,,,sankadu,качели,sankadu.wav,самолет,качели,пистолет,black,green,black,sankadu = качели?,1,bokente,одуванчик,kovaru,2,2020-05-13_17h48.34.163,words,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,left,0.99053,0,26,26,26,1,,,,,,,,,,,,,,,,
,,,,,vantimu,костыль,vantimu.wav,костыль,пальма,кроссворд,green,black,black,vantimu = костыль?,1,farantu,пистолет,makevu,2,2020-05-13_17h48.34.163,words,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,left,1.161785,0,27,27,27,1,,,,,,,,,,,,,,,,
,,,,,derartu,стрела,derartu.wav,костюм,стрела,колбаса,black,green,black,derartu = стрела?,1,rantare,флаг,topeme,2,2020-05-13_17h48.34.163,words,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,left,1.3949,0,28,28,28,1,,,,,,,,,,,,,,,,
,,,,,reskane,свисток,reskane.wav,пальма,стол,свисток,black,black,green,reskane = ведро?,0,pafinu,терка,reskane,2,2020-05-13_17h48.34.163,words,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,right,1.049615,0,29,29,29,1,,,,,,,,,,,,,,,,
,,,,,felkure,конверт,felkure.wav,мяч,конверт,компас,black,green,black,felkure = конверт?,1,ekiste,веер,apokte,2,2020-05-13_17h48.34.163,words,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,right,0.85054,0,30,30,30,1,,,,,,,,,,,,,,,,
,,,,,topeme,наперсток,topeme.wav,маяк,коридор,наперсток,black,black,green,topeme = домино?,0,koderde,микрофон,kasfine,2,2020-05-13_17h48.34.163,words,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,right,1.37293,0,31,31,31,1,,,,,,,,,,,,,,,,
,,,,,pafinu,терка,pafinu.wav,терка,домино,качели,green,black,black,pafinu = терка?,1,reskane,свисток,pafinu,2,2020-05-13_17h48.34.163,words,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,left,1.047945,0,32,32,32,1,,,,,,,,,,,,,,,,
,,,,,bokente,одуванчик,bokente.wav,одуванчик,компас,гвоздь,green,black,black,bokente = одуванчик?,1,kovaru,ведро,akufu,2,2020-05-13_17h48.34.163,words,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,left,0.900825,0,33,33,33,1,,,,,,,,,,,,,,,,
,,,,,farimu,копилка,farimu.wav,шашлык,копилка,веер,black,green,black,farimu = копилка?,1,enkene,коридор,eskife,2,2020-05-13_17h48.34.163,words,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,left,1.08056,0,34,34,34,1,,,,,,,,,,,,,,,,
,,,,,akete,ремень,akete.wav,маяк,шашлык,ремень,black,black,green,akete = утюг?,0,morvidu,точилка,sankadu,2,2020-05-13_17h48.34.163,words,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,left,1.10826,0,35,35,35,1,,,,,,,,,,,,,,,,
,,,,,koderde,микрофон,koderde.wav,стрела,микрофон,пальма,black,green,black,koderde = наперсток?,0,kasfine,клубок,denrete,2,2020-05-13_17h48.34.163,words,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,right,1.14699,0,36,36,36,1,,,,,,,,,,,,,,,,
,,,,,ediste,гранат,ediste.wav,удочка,шашлык,гранат,black,black,green,ediste = мяч?,0,avade,шприц,vortule,2,2020-05-13_17h48.34.163,words,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,right,0.897505,0,37,37,37,1,,,,,,,,,,,,,,,,
,,,,,farantu,пистолет,farantu.wav,микрофон,пистолет,одуванчик,black,green,black,farantu = веер?,0,makevu,утюг,tinfetu,2,2020-05-13_17h48.34.163,words,2020.1.2,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,right,1.32731,0,38,38,38,1,,,,,,,,,,,,,,,,
